county,category,taxonomic_group,taxonomic_subgroup,common_name,state_conservation_rank,global_conservation_rank,human_pop_county,human_growth_rate,land_area,water_area,pop_per_mi
Oswego,Plant,Flowering Plants,Orchids,Large Twayblade,S1,G5,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Orchids,Southern Twayblade,S1S2,G4,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Other Flowering Plants,Carey's Smartweed,S1S2,G4,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Other Flowering Plants,Swamp Smartweed,S1S2,G5,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Orchids,Orange Fringed Orchid,S1,G5,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Orchids,Hooker's Orchid,S1,G4,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Orchids,Eastern Prairie Fringed Orchid,SH,G2G3,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Other Flowering Plants,Straight-leaved Pondweed,S1,G5,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Other Flowering Plants,Great Lakes Sand Cherry,S1,G5T4,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Other Flowering Plants,Pinedrops,S1,G5,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Sedges,Slender Bulrush,S2,G5,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Sedges,Georgia Bulrush,S1S2,G5,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,Other Flowering Plants,Slender Pondweed,S1,G5,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Sky-blue Aster,S1,G5,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Animal,Mammals,Bats,Indiana Bat,S1,G2,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Oswego,Animal,Reptiles,Turtles,Bog Turtle,S2,G3,116342,-4.7447,2464751380,933476017,3.4236084407626236e-5
Otsego,Animal,Birds,Sparrows and Towhees,Henslow's Sparrow,S3B,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Upland Sandpiper,S3B,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Northern Harrier,"S3B,S3N",G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Bald Eagle,"S2S3B,S2N",G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Least Bittern,"S3B,S1N",G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Birds,Grebes,Pied-billed Grebe,"S3B,S1N",G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Sedges,Handsome Sedge,S2,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Orchids,Ram's-head Lady's Slipper,S2,G3,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Golden Club,S2,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Riverweed,S2S3,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Pink Wintergreen,S2,G5T5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Northern Bog Aster,S2,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Orchids,Nodding Pogonia,S2,G3G4T3T4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Culver's Root,S2,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Mammals,Bats,Northern Long-eared Bat,S1,G1G2,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Mussels and Clams,Freshwater Mussels,Brook Floater,S1,G3,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Mussels and Clams,Freshwater Mussels,Green Floater,S1S2,G3,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Reptiles,Snakes,Timber Rattlesnake,S3,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Sedges,Small Yellow Sedge,S3,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Jacob's Ladder,S3,G3G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Pod Grass,S3,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Spreading Globeflower,S3,G5T3,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Peregrine Falcon,S3B,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Sedges,Emory's Sedge,S2,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Orchids,Small White Lady's Slipper,S1,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Orchids,Small Southern Yellow Lady's Slipper,SH,G5T3T5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Mare's Tail,S1,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Rushes,Sedge Rush,S1,G5TNR,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Downy Lettuce,S1,G5?,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Orchids,Southern Twayblade,S1S2,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Carey's Smartweed,S1S2,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Orchids,Hooker's Orchid,S1,G4,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Straight-leaved Pondweed,S1,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Sharp-tipped Blue-eyed Grass,S1,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Small-headed Aster,SH,G5T5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Marsh Valerian,S1S2,G4Q,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Plant,Flowering Plants,Other Flowering Plants,Northern Bog Violet,S1,G5,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Otsego,Animal,Reptiles,Turtles,Bog Turtle,S2,G3,58859,-5.4611,2594487152,36314099,2.237303178171554e-5
Putnam,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Bald Eagle,"S2S3B,S2N",G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Least Bittern,"S3B,S1N",G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Conifers,Conifers,Atlantic White Cedar,S2,G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Ferns and Fern Allies,Horsetails,Marsh Horsetail,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Ferns and Fern Allies,Horsetails,Meadow Horsetail,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Woodland Agrimony,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Smooth Beggar-ticks,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Purple Cress,S2S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Clustered Sedge,S2S3,G4?,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,False Hop Sedge,S2,G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Great Plains Flatsedge,S1S2,G5T5?,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Virginia Snakeroot,S2,G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Rough Avens,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Featherfoil,S2,G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Wild Hydrangea,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Alternate-flowered Water Milfoil,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Violet Wood Sorrel,S2S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Swamp Cottonwood,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Hill's Pondweed,S2,G3,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Spotted Pondweed,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Rhodora,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Tooth Cup,S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Spongy Arrowhead,S2,G5T4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Stiff Leaf Flat-topped Goldenrod,S2,G5T5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Annual Saltmarsh Aster,S2S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Culver's Root,S2,G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Mammals,Bats,Northern Long-eared Bat,S1,G1G2,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Reptiles,Snakes,Timber Rattlesnake,S3,G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Reptiles,Turtles,Blanding's Turtle,S2S3,G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Reptiles,Lizards,Fence Lizard,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Swamp Agrimony,S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Delmarva Beggar-ticks,S3,G3G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Bicknell's Sedge,S3,G5T5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Bush's Sedge,S3,G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Emmons' Sedge,S3,G5T5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Muhlenberg's Veinless Sedge,S3,G5T5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,American Bittersweet,S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Yellow Harlequin,S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Five-angled Dodder,S3,G4G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Red-rooted Flat Sedge,S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Houghton's Flat Sedge,S3,G4?,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,American Alumroot,S3,G5T5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Great St. John's Wort,S3,G4T4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Illinois Pinweed,S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Mudwort,S3,G4G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Wild Lupine,S3,G5T4?,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Small-flowered Crowfoot,S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Spreading Globeflower,S3,G5T3,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Hiddenfruit Bladderwort,S3,G4G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Fish,Sturgeons and Paddlefish,Atlantic Sturgeon,S1,G3,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Peregrine Falcon,S3B,G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Butterflies and Moths,Butterflies and Skippers,Hessel's Hairstreak,S1,G3G4,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Fish,Sturgeons and Paddlefish,Shortnose Sturgeon,S1,G3,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Ambiguous Sedge,S3,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Fairywand,S1S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Water Pigmyweed,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Rattlebox,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Field Dodder,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Smartweed Dodder,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Tidal Spike Rush,S1,G3,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Ovate Spike Rush,S1S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Slender Spike Rush,S1,G5T5?,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Shining Bedstraw,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Northern Dwarf Huckleberry,S1S2,G5T4T5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Orchids,Large Twayblade,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Stalked Bugleweed,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Hudson River Water Nymph,S2,G5T1,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Wild Sweet William,S1S2,G5T4T5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Southern Snailseed Pondweed,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Whorled Mountain Mint,S1S2,G5T5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Heart Sorrel,SH,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Slender Marsh Pink,S1,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Other Flowering Plants,Lyre-leaved Sage,SH,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Plant,Flowering Plants,Sedges,Georgia Bulrush,S1S2,G5,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Mammals,Bats,Indiana Bat,S1,G2,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Putnam,Animal,Reptiles,Turtles,Bog Turtle,S2,G3,97332,-2.3428,596224258,41226168,1.5268952067497716e-4
Queens,Animal,Beetles,Tiger Beetles,Northeastern Beach Tiger Beetle,SX,G3G4T2,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Upland Sandpiper,S3B,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Northern Harrier,"S3B,S3N",G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Least Bittern,"S3B,S1N",G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Animal,Birds,Grebes,Pied-billed Grebe,"S3B,S1N",G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Common Tern,S3B,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Least Tern,S3B,G4,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Animal,Dragonflies and Damselflies,Damselflies,Little Bluet,S1,G4,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Other Flowering Plants,Seaside Gerardia,S2S3,G5T5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Other Flowering Plants,Yellow Giant-hyssop,S2S3,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Other Flowering Plants,Woodland Agrimony,S2,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Other Flowering Plants,Stargrass,S2,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Other Flowering Plants,Seabeach Amaranth,S2,G2,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Other Flowering Plants,Purple Milkweed,S2S3,G5?,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Other Flowering Plants,Green Milkweed,S2,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Seaside Bulrush,S2,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Brown Bog Sedge,S2,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Davis' Sedge,S2,G4,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Marsh Straw Sedge,S2S3,G4G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Reflexed Sedge,S2S3,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Schweinitz's Sedge,S2S3,G3G4,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Grasses,Dune Sandspur,S2,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Great Plains Flatsedge,S1S2,G5T5?,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Other Flowering Plants,Little-leaf Tick Trefoil,S2S3,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Long-tubercled Spike Rush,S2,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Salt-marsh Spike Rush,S2,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Other Flowering Plants,Virginia Snakeroot,S2,G4,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Trinerved White Boneset,S2S3,G5T4,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Fringed Boneset,S2,G5T4T5,2212360,-0.9997,281594050,188444349,0.004706764393519262
Queens,Plant,Flowering Plants,Sedges,Marsh Fimbry,S2,G5,2212360,-0.9997,281594050,188444349,0.004706764393519262
